"BioCeramic",,,"Coralline",,,"MedPor",,
"Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke"
"sec","N","mm","sec","N","mm","sec","N","mm"
,,,,,,"216.866","764.7991","3.613979"
,,,,,,"216.868","764.7991","3.614021"
,,,,,,"216.87","764.7991","3.614052"
,,,,,,"216.872","764.7991","3.614083"
,,,,,,"216.874","764.7991","3.614115"
,,,,,,"216.876","764.8468","3.614146"
,,,,,,"216.878","764.8468","3.614177"
,,,,,,"216.88","764.8468","3.614219"
,,,,,,"216.882","764.8468","3.61425"
,,,,,,"216.884","764.8468","3.614281"
,,,,,,"216.886","764.8468","3.614312"
,,,,,,"216.888","764.8786","3.614344"
,,,,,,"216.89","764.8786","3.614375"
,,,,,,"216.892","764.8786","3.614406"
,,,,,,"216.894","764.8786","3.614448"
,,,,,,"216.896","764.8786","3.614479"
,,,,,,"216.898","764.8786","3.61451"
,,,,,,"216.9","764.9263","3.614542"
,,,,,,"216.902","764.9263","3.614573"
,,,,,,"216.904","764.9263","3.614614"
,,,,,,"216.906","764.9263","3.614646"
,,,,,,"216.908","764.9263","3.614677"
,,,,,,"216.91","764.9421","3.614708"
,,,,,,"216.912","764.9581","3.61474"
,,,,,,"216.914","764.9581","3.614781"
,,,,,,"216.916","764.9581","3.614812"
,,,,,,"216.918","764.9581","3.614844"
,,,,,,"216.92","764.9581","3.614875"
,,,,,,"216.922","765.0057","3.614906"
,,,,,,"216.924","765.0057","3.614948"
,,,,,,"216.926","765.0057","3.614979"
,,,,,,"216.928","765.0057","3.61501"
,,,,,,"216.93","765.0057","3.615042"
,,,,,,"216.932","765.0057","3.615073"
,,,,,,"216.934","765.0216","3.615104"
,,,,,,"216.936","765.0375","3.615146"
,,,,,,"216.938","765.0375","3.615177"
,,,,,,"216.94","765.0375","3.615208"
,,,,,,"216.942","765.0375","3.61524"
,,,,,,"216.944","765.0375","3.615271"
,,,,,,"216.946","765.0852","3.615313"
,,,,,,"216.948","765.0852","3.615344"
,,,,,,"216.95","765.0852","3.615375"
,,,,,,"216.952","765.0852","3.615406"
,,,,,,"216.954","765.0852","3.615448"
,,,,,,"216.956","765.0852","3.615479"
,,,,,,"216.958","765.117","3.61551"
,,,,,,"216.96","765.117","3.615542"
,,,,,,"216.962","765.117","3.615573"
,,,,,,"216.964","765.117","3.615604"
,,,,,,"216.966","765.117","3.615646"
,,,,,,"216.968","765.1647","3.615677"
,,,,,,"216.97","765.1647","3.615708"
,,,,,,"216.972","765.1647","3.61574"
,,,,,,"216.974","765.1647","3.615771"
,,,,,,"216.976","765.1647","3.615802"
,,,,,,"216.978","765.1647","3.615844"
,,,,,,"216.98","765.1965","3.615875"
,,,,,,"216.982","765.1965","3.615906"
,,,,,,"216.984","765.1965","3.615937"
,,,,,,"216.986","765.1965","3.615969"
,,,,,,"216.988","765.2123","3.61601"
,,,,,,"216.99","765.2442","3.616031"
,,,,,,"216.992","765.2442","3.616073"
,,,,,,"216.994","765.2442","3.616104"
,,,,,,"216.996","765.2442","3.616135"
,,,,,,"216.998","765.2442","3.616167"
,,,,,,"217","765.2759","3.616198"
,,,,,,"217.002","765.2759","3.61624"
,,,,,,"217.004","765.2759","3.616271"
,,,,,,"217.006","765.2759","3.616302"
,,,,,,"217.008","765.2759","3.616333"
,,,,,,"217.01","765.2759","3.616364"
,,,,,,"217.012","765.3077","3.616406"
,,,,,,"217.014","765.3077","3.616437"
,,,,,,"217.016","765.3077","3.616469"
,,,,,,"217.018","765.3077","3.6165"
,,,,,,"217.02","765.3077","3.616531"
,,,,,,"217.022","765.3077","3.616573"
,,,,,,"217.024","765.3554","3.616604"
,,,,,,"217.026","765.3554","3.616635"
,,,,,,"217.028","765.3554","3.616667"
,,,,,,"217.03","765.3554","3.616698"
,,,,,,"217.032","765.3554","3.61674"
,,,,,,"217.034","765.3554","3.616771"
,,,,,,"217.036","765.3554","3.616802"
,,,,,,"217.038","765.3872","3.616833"
,,,,,,"217.04","765.3872","3.616864"
,,,,,,"217.042","765.3872","3.616906"
,,,,,,"217.044","765.3872","3.616937"
,,,,,,"217.046","765.3872","3.616969"
,,,,,,"217.048","765.4349","3.617"
,,,,,,"217.05","765.4349","3.617042"
,,,,,,"217.052","765.4349","3.617073"
,,,,,,"217.054","765.4349","3.617104"
,,,,,,"217.056","765.4349","3.617135"
,,,,,,"217.058","765.4349","3.617177"
,,,,,,"217.06","765.4667","3.617208"
,,,,,,"217.062","765.4667","3.617239"
,,,,,,"217.064","765.4667","3.617271"
,,,,,,"217.066","765.4667","3.617302"
,,,,,,"217.068","765.4667","3.617344"
,,,,,,"217.07","765.4985","3.617375"
,,,,,,"217.072","765.5144","3.617406"
,,,,,,"217.074","765.5144","3.617437"
,,,,,,"217.076","765.5144","3.617469"
,,,,,,"217.078","765.5144","3.61751"
,,,,,,"217.08","765.5144","3.617542"
,,,,,,"217.082","765.5144","3.617573"
,,,,,,"217.084","765.5461","3.617604"
,,,,,,"217.086","765.5461","3.617635"
,,,,,,"217.088","765.5461","3.617677"
,,,,,,"217.09","765.5461","3.617708"
,,,,,,"217.092","765.5461","3.617739"
,,,,,,"217.094","765.5461","3.617771"
,,,,,,"217.096","765.5938","3.617812"
,,,,,,"217.098","765.5938","3.617844"
,,,,,,"217.1","765.5938","3.617875"
,,,,,,"217.102","765.5938","3.617906"
,,,,,,"217.104","765.5938","3.617938"
,,,,,,"217.106","765.5938","3.617979"
,,,,,,"217.108","765.6257","3.61801"
,,,,,,"217.11","765.6257","3.618042"
,,,,,,"217.112","765.6257","3.618073"
,,,,,,"217.114","765.6257","3.618104"
,,,,,,"217.116","765.6257","3.618146"
,,,,,,"217.118","765.6574","3.618177"
,,,,,,"217.12","765.6733","3.618208"
,,,,,,"217.122","765.6733","3.61824"
,,,,,,"217.124","765.6733","3.618281"
,,,,,,"217.126","765.6733","3.618312"
,,,,,,"217.128","765.6733","3.618344"
,,,,,,"217.13","765.7051","3.618375"
,,,,,,"217.132","765.7051","3.618406"
,,,,,,"217.134","765.7051","3.618448"
,,,,,,"217.136","765.7051","3.618479"
,,,,,,"217.138","765.7051","3.61851"
,,,,,,"217.14","765.7528","3.618542"
,,,,,,"217.142","765.7528","3.618573"
,,,,,,"217.144","765.7528","3.618614"
,,,,,,"217.146","765.7528","3.618646"
,,,,,,"217.148","765.7528","3.618677"
,,,,,,"217.15","765.7687","3.618719"
,,,,,,"217.152","765.7845","3.61875"
,,,,,,"217.154","765.7845","3.618781"
,,,,,,"217.156","765.7845","3.618813"
,,,,,,"217.158","765.7845","3.618844"
,,,,,,"217.16","765.7845","3.618885"
,,,,,,"217.162","765.8323","3.618917"
,,,,,,"217.164","765.8323","3.618948"
,,,,,,"217.166","765.8323","3.618979"
,,,,,,"217.168","765.8323","3.619021"
,,,,,,"217.17","765.8323","3.619052"
,,,,,,"217.172","765.8323","3.619083"
,,,,,,"217.174","765.8641","3.619115"
,,,,,,"217.176","765.8641","3.619156"
,,,,,,"217.178","765.8641","3.619187"
,,,,,,"217.18","765.8641","3.619219"
,,,,,,"217.182","765.8959","3.61925"
,,,,,,"217.184","765.9117","3.619281"
,,,,,,"217.186","765.9117","3.619323"
,,,,,,"217.188","765.9117","3.619354"
,,,,,,"217.19","765.9117","3.619385"
,,,,,,"217.192","765.9117","3.619427"
,,,,,,"217.194","765.9117","3.619458"
,,,,,,"217.196","765.9435","3.619489"
,,,,,,"217.198","765.9435","3.619521"
,,,,,,"217.2","765.9435","3.619552"
,,,,,,"217.202","765.9435","3.619583"
,,,,,,"217.204","765.9435","3.619625"
,,,,,,"217.206","765.9753","3.619656"
,,,,,,"217.208","765.9912","3.619688"
,,,,,,"217.21","765.9912","3.619719"
,,,,,,"217.212","765.9912","3.61976"
,,,,,,"217.214","765.9912","3.619792"
,,,,,,"217.216","766.023","3.619823"
,,,,,,"217.218","766.023","3.619854"
,,,,,,"217.22","766.023","3.619885"
,,,,,,"217.222","766.023","3.619927"
,,,,,,"217.224","766.023","3.619958"
,,,,,,"217.226","766.023","3.61999"
,,,,,,"217.228","766.0707","3.620021"
,,,,,,"217.23","766.0707","3.620052"
,,,,,,"217.232","766.0707","3.620094"
,,,,,,"217.234","766.0707","3.620125"
,,,,,,"217.236","766.0707","3.620156"
,,,,,,"217.238","766.0865","3.620188"
,,,,,,"217.24","766.1025","3.620219"
,,,,,,"217.242","766.1025","3.62025"
,,,,,,"217.244","766.1025","3.620281"
,,,,,,"217.246","766.1025","3.620323"
,,,,,,"217.248","766.1025","3.620354"
,,,,,,"217.25","766.1501","3.620385"
,,,,,,"217.252","766.1501","3.620427"
,,,,,,"217.254","766.1501","3.620458"
,,,,,,"217.256","766.1501","3.62049"
,,,,,,"217.258","766.1501","3.620521"
,,,,,,"217.26","766.1819","3.620552"
,,,,,,"217.262","766.1819","3.620594"
,,,,,,"217.264","766.1819","3.620625"
,,,,,,"217.266","766.1819","3.620656"
,,,,,,"217.268","766.1819","3.620687"
,,,,,,"217.27","766.2137","3.620719"
,,,,,,"217.272","766.2296","3.62076"
,,,,,,"217.274","766.2296","3.620792"
,,,,,,"217.276","766.2296","3.620823"
,,,,,,"217.278","766.2296","3.620854"
,,,,,,"217.28","766.2296","3.620885"
,,,,,,"217.282","766.2296","3.620917"
,,,,,,"217.284","766.2614","3.620948"
,,,,,,"217.286","766.2614","3.62099"
,,,,,,"217.288","766.2614","3.621021"
,,,,,,"217.29","766.2614","3.621052"
,,,,,,"217.292","766.2614","3.621083"
,,,,,,"217.294","766.2932","3.621114"
,,,,,,"217.296","766.3091","3.621146"
,,,,,,"217.298","766.3091","3.621187"
,,,,,,"217.3","766.3091","3.621219"
,,,,,,"217.302","766.3091","3.62125"
,,,,,,"217.304","766.3091","3.621281"
,,,,,,"217.306","766.3091","3.621323"
,,,,,,"217.308","766.3409","3.621354"
,,,,,,"217.31","766.3409","3.621385"
,,,,,,"217.312","766.3409","3.621417"
,,,,,,"217.314","766.3409","3.621448"
,,,,,,"217.316","766.3409","3.621479"
,,,,,,"217.318","766.3409","3.621521"
,,,,,,"217.32","766.3886","3.621552"
,,,,,,"217.322","766.3886","3.621583"
,,,,,,"217.324","766.3886","3.621614"
,,,,,,"217.326","766.3886","3.621646"
,,,,,,"217.328","766.3886","3.621677"
,,,,,,"217.33","766.3886","3.621719"
,,,,,,"217.332","766.3886","3.62175"
,,,,,,"217.334","766.4203","3.621781"
,,,,,,"217.336","766.4203","3.621812"
,,,,,,"217.338","766.4203","3.621844"
,,,,,,"217.34","766.4203","3.621885"
,,,,,,"217.342","766.4203","3.621906"
,,,,,,"217.344","766.4203","3.621948"
,,,,,,"217.346","766.468","3.621979"
,,,,,,"217.348","766.468","3.62201"
,,,,,,"217.35","766.468","3.622042"
,,,,,,"217.352","766.468","3.622073"
,,,,,,"217.354","766.468","3.622115"
,,,,,,"217.356","766.468","3.622146"
,,,,,,"217.358","766.4998","3.622177"
,,,,,,"217.36","766.4998","3.622208"
,,,,,,"217.362","766.4998","3.62224"
,,,,,,"217.364","766.4998","3.622271"
,,,,,,"217.366","766.4998","3.622313"
,,,,,,"217.368","766.5475","3.622344"
,,,,,,"217.37","766.5475","3.622375"
,,,,,,"217.372","766.5475","3.622406"
,,,,,,"217.374","766.5475","3.622437"
,,,,,,"217.376","766.5475","3.622469"
,,,,,,"217.378","766.5475","3.62251"
,,,,,,"217.38","766.5475","3.622542"
,,,,,,"217.382","766.5793","3.622573"
,,,,,,"217.384","766.5793","3.622604"
,,,,,,"217.386","766.5793","3.622635"
,,,,,,"217.388","766.5793","3.622677"
,,,,,,"217.39","766.5793","3.622708"
,,,,,,"217.392","766.627","3.62274"
,,,,,,"217.394","766.627","3.622771"
,,,,,,"217.396","766.627","3.622813"
,,,,,,"217.398","766.627","3.622844"
,,,,,,"217.4","766.627","3.622875"
,,,,,,"217.402","766.627","3.622906"
,,,,,,"217.404","766.6588","3.622937"
,,,,,,"217.406","766.6588","3.622979"
,,,,,,"217.408","766.6588","3.62301"
,,,,,,"217.41","766.6588","3.623042"
,,,,,,"217.412","766.6588","3.623073"
,,,,,,"217.414","766.6906","3.623104"
,,,,,,"217.416","766.7065","3.623135"
,,,,,,"217.418","766.7065","3.623177"
,,,,,,"217.42","766.7065","3.623208"
,,,,,,"217.422","766.7065","3.62324"
,,,,,,"217.424","766.7065","3.623271"
,,,,,,"217.426","766.7382","3.623302"
,,,,,,"217.428","766.7382","3.623344"
,,,,,,"217.43","766.7382","3.623375"
,,,,,,"217.432","766.7382","3.623406"
,,,,,,"217.434","766.7382","3.623437"
,,,,,,"217.436","766.7542","3.623469"
,,,,,,"217.438","766.7859","3.62351"
,,,,,,"217.44","766.7859","3.623542"
,,,,,,"217.442","766.7859","3.623573"
,,,,,,"217.444","766.7859","3.623604"
,,,,,,"217.446","766.8018","3.623635"
,,,,,,"217.448","766.8177","3.623677"
,,,,,,"217.45","766.8177","3.623708"
,,,,,,"217.452","766.8177","3.623739"
,,,,,,"217.454","766.8177","3.623771"
,,,,,,"217.456","766.8177","3.623802"
,,,,,,"217.458","766.8654","3.623844"
,,,,,,"217.46","766.8654","3.623875"
,,,,,,"217.462","766.8654","3.623906"
,,,,,,"217.464","766.8654","3.623937"
,,,,,,"217.466","766.8654","3.623969"
,,,,,,"217.468","766.8654","3.62401"
,,,,,,"217.47","766.8972","3.624042"
,,,,,,"217.472","766.8972","3.624073"
,,,,,,"217.474","766.8972","3.624104"
,,,,,,"217.476","766.8972","3.624135"
,,,,,,"217.478","766.8972","3.624177"
,,,,,,"217.48","766.9449","3.624208"
,,,,,,"217.482","766.9449","3.624239"
,,,,,,"217.484","766.9449","3.624271"
,,,,,,"217.486","766.9449","3.624302"
,,,,,,"217.488","766.9449","3.624344"
,,,,,,"217.49","766.9449","3.624375"
,,,,,,"217.492","766.9449","3.624406"
,,,,,,"217.494","766.9767","3.624438"
,,,,,,"217.496","766.9767","3.624469"
,,,,,,"217.498","766.9767","3.62451"
,,,,,,"217.5","766.9767","3.624542"
,,,,,,"217.502","766.9767","3.624573"
,,,,,,"217.504","766.9767","3.624604"
,,,,,,"217.506","767.0244","3.624646"
,,,,,,"217.508","767.0244","3.624677"
,,,,,,"217.51","767.0244","3.624708"
,,,,,,"217.512","767.0244","3.62474"
,,,,,,"217.514","767.0244","3.624781"
,,,,,,"217.516","767.0244","3.624812"
,,,,,,"217.518","767.0562","3.624844"
,,,,,,"217.52","767.0562","3.624875"
,,,,,,"217.522","767.0562","3.624906"
,,,,,,"217.524","767.0562","3.624948"
,,,,,,"217.526","767.0562","3.624979"
,,,,,,"217.528","767.1038","3.62501"
,,,,,,"217.53","767.1038","3.625042"
,,,,,,"217.532","767.1038","3.625073"
,,,,,,"217.534","767.1038","3.625104"
,,,,,,"217.536","767.1038","3.625146"
,,,,,,"217.538","767.1038","3.625177"
,,,,,,"217.54","767.1038","3.625208"
,,,,,,"217.542","767.1356","3.62524"
,,,,,,"217.544","767.1356","3.625271"
,,,,,,"217.546","767.1356","3.625313"
,,,,,,"217.548","767.1356","3.625344"
,,,,,,"217.55","767.1356","3.625375"
,,,,,,"217.552","767.1833","3.625406"
,,,,,,"217.554","767.1833","3.625437"
,,,,,,"217.556","767.1833","3.625479"
,,,,,,"217.558","767.1833","3.62551"
,,,,,,"217.56","767.1833","3.625542"
,,,,,,"217.562","767.1833","3.625573"
,,,,,,"217.564","767.2151","3.625604"
,,,,,,"217.566","767.2151","3.625646"
,,,,,,"217.568","767.2151","3.625677"
,,,,,,"217.57","767.2151","3.625708"
,,,,,,"217.572","767.2151","3.62574"
,,,,,,"217.574","767.2469","3.625771"
,,,,,,"217.576","767.2628","3.625813"
,,,,,,"217.578","767.2628","3.625844"
,,,,,,"217.58","767.2628","3.625875"
,,,,,,"217.582","767.2628","3.625906"
,,,,,,"217.584","767.2946","3.625937"
,,,,,,"217.586","767.2946","3.625979"
,,,,,,"217.588","767.2946","3.62601"
,,,,,,"217.59","767.2946","3.626042"
,,,,,,"217.592","767.2946","3.626073"
,,,,,,"217.594","767.3423","3.626104"
,,,,,,"217.596","767.3423","3.626146"
,,,,,,"217.598","767.3423","3.626177"
,,,,,,"217.6","767.3423","3.626208"
,,,,,,"217.602","767.3423","3.62624"
,,,,,,"217.604","767.3423","3.626271"
,,,,,,"217.606","767.374","3.626312"
,,,,,,"217.608","767.374","3.626344"
,,,,,,"217.61","767.374","3.626375"
,,,,,,"217.612","767.374","3.626406"
,,,,,,"217.614","767.374","3.626437"
,,,,,,"217.616","767.4218","3.626479"
,,,,,,"217.618","767.4218","3.62651"
,,,,,,"217.62","767.4218","3.626542"
,,,,,,"217.622","767.4218","3.626573"
,,,,,,"217.624","767.4218","3.626604"
,,,,,,"217.626","767.4218","3.626646"
,,,,,,"217.628","767.4535","3.626677"
,,,,,,"217.63","767.4535","3.626708"
,,,,,,"217.632","767.4535","3.62674"
,,,,,,"217.634","767.4535","3.626771"
,,,,,,"217.636","767.4535","3.626812"
,,,,,,"217.638","767.4535","3.626844"
,,,,,,"217.64","767.5012","3.626875"
,,,,,,"217.642","767.5012","3.626906"
,,,,,,"217.644","767.5012","3.626937"
,,,,,,"217.646","767.5012","3.626979"
,,,,,,"217.648","767.5012","3.62701"
,,,,,,"217.65","767.5012","3.627042"
,,,,,,"217.652","767.5012","3.627073"
,,,,,,"217.654","767.5171","3.627115"
,,,,,,"217.656","767.533","3.627146"
,,,,,,"217.658","767.533","3.627177"
,,,,,,"217.66","767.533","3.627208"
,,,,,,"217.662","767.533","3.627239"
,,,,,,"217.664","767.533","3.627281"
,,,,,,"217.666","767.533","3.627312"
,,,,,,"217.668","767.5489","3.627344"
,,,,,,"217.67","767.5807","3.627375"
,,,,,,"217.672","767.5807","3.627417"
,,,,,,"217.674","767.5807","3.627448"
,,,,,,"217.676","767.5807","3.627479"
,,,,,,"217.678","767.5807","3.62751"
,,,,,,"217.68","767.5807","3.627552"
,,,,,,"217.682","767.5807","3.627583"
,,,,,,"217.684","767.5807","3.627614"
,,,,,,"217.686","767.6124","3.627646"
,,,,,,"217.688","767.6124","3.627687"
,,,,,,"217.69","767.6124","3.627719"
,,,,,,"217.692","767.6124","3.62775"
,,,,,,"217.694","767.6124","3.627781"
,,,,,,"217.696","767.6124","3.627812"
,,,,,,"217.698","767.6124","3.627844"
,,,,,,"217.7","767.6284","3.627885"
,,,,,,"217.702","767.6602","3.627917"
,,,,,,"217.704","767.6602","3.627948"
,,,,,,"217.706","767.6602","3.627979"
,,,,,,"217.708","767.6602","3.628021"
,,,,,,"217.71","767.6602","3.628052"
,,,,,,"217.712","767.6602","3.628083"
,,,,,,"217.714","767.6919","3.628114"
,,,,,,"217.716","767.6919","3.628156"
,,,,,,"217.718","767.6919","3.628187"
,,,,,,"217.72","767.6919","3.628219"
,,,,,,"217.722","767.6919","3.62825"
,,,,,,"217.724","767.6919","3.628281"
,,,,,,"217.726","767.6919","3.628323"
,,,,,,"217.728","767.7396","3.628354"
,,,,,,"217.73","767.7396","3.628385"
,,,,,,"217.732","767.7396","3.628417"
,,,,,,"217.734","767.7396","3.628458"
,,,,,,"217.736","767.7396","3.628489"
,,,,,,"217.738","767.7396","3.628521"
,,,,,,"217.74","767.7714","3.628552"
,,,,,,"217.742","767.7714","3.628594"
,,,,,,"217.744","767.7714","3.628625"
,,,,,,"217.746","767.7714","3.628656"
,,,,,,"217.748","767.7714","3.628687"
,,,,,,"217.75","767.8032","3.628719"
,,,,,,"217.752","767.8191","3.62876"
,,,,,,"217.754","767.8191","3.628792"
,,,,,,"217.756","767.8191","3.628823"
,,,,,,"217.758","767.8191","3.628854"
,,,,,,"217.76","767.8191","3.628896"
,,,,,,"217.762","767.8191","3.628927"
,,,,,,"217.764","767.8509","3.628958"
,,,,,,"217.766","767.8509","3.628989"
,,,,,,"217.768","767.8509","3.629031"
,,,,,,"217.77","767.8509","3.629062"
,,,,,,"217.772","767.8509","3.629094"
,,,,,,"217.774","767.8826","3.629125"
,,,,,,"217.776","767.8986","3.629167"
,,,,,,"217.778","767.8986","3.629198"
,,,,,,"217.78","767.8986","3.629229"
,,,,,,"217.782","767.8986","3.62926"
,,,,,,"217.784","767.8986","3.629292"
,,,,,,"217.786","767.8986","3.629323"
,,,,,,"217.788","767.8986","3.629364"
,,,,,,"217.79","767.9304","3.629396"
,,,,,,"217.792","767.9304","3.629427"
,,,,,,"217.794","767.9304","3.629469"
,,,,,,"217.796","767.9304","3.6295"
,,,,,,"217.798","767.9304","3.629531"
,,,,,,"217.8","767.9304","3.629562"
,,,,,,"217.802","767.978","3.629594"
,,,,,,"217.804","767.978","3.629635"
,,,,,,"217.806","767.978","3.629667"
,,,,,,"217.808","767.978","3.629698"
,,,,,,"217.81","767.978","3.629729"
,,,,,,"217.812","767.978","3.62976"
,,,,,,"217.814","768.0098","3.629802"
,,,,,,"217.816","768.0098","3.629833"
,,,,,,"217.818","768.0098","3.629864"
,,,,,,"217.82","768.0098","3.629896"
,,,,,,"217.822","768.0098","3.629927"
,,,,,,"217.824","768.0575","3.629969"
,,,,,,"217.826","768.0575","3.63"
,,,,,,"217.828","768.0575","3.630031"
,,,,,,"217.83","768.0575","3.630063"
,,,,,,"217.832","768.0575","3.630094"
,,,,,,"217.834","768.0575","3.630135"
,,,,,,"217.836","768.0575","3.630167"
,,,,,,"217.838","768.0893","3.630198"
,,,,,,"217.84","768.0893","3.630229"
,,,,,,"217.842","768.0893","3.63026"
,,,,,,"217.844","768.0893","3.630302"
,,,,,,"217.846","768.1211","3.630333"
,,,,,,"217.848","768.137","3.630365"
,,,,,,"217.85","768.137","3.630396"
,,,,,,"217.852","768.137","3.630427"
,,,,,,"217.854","768.137","3.630469"
,,,,,,"217.856","768.137","3.6305"
,,,,,,"217.858","768.137","3.630531"
,,,,,,"217.86","768.1688","3.630563"
,,,,,,"217.862","768.1688","3.630594"
,,,,,,"217.864","768.1688","3.630635"
,,,,,,"217.866","768.1688","3.630667"
,,,,,,"217.868","768.1688","3.630698"
,,,,,,"217.87","768.2006","3.630729"
,,,,,,"217.872","768.2164","3.63076"
,,,,,,"217.874","768.2164","3.630802"
,,,,,,"217.876","768.2164","3.630833"
,,,,,,"217.878","768.2164","3.630865"
,,,,,,"217.88","768.2164","3.630896"
,,,,,,"217.882","768.2164","3.630927"
,,,,,,"217.884","768.2482","3.630969"
,,,,,,"217.886","768.2482","3.631"
,,,,,,"217.888","768.2482","3.631031"
,,,,,,"217.89","768.2482","3.631063"
,,,,,,"217.892","768.2482","3.631094"
,,,,,,"217.894","768.2482","3.631135"
,,,,,,"217.896","768.296","3.631167"
,,,,,,"217.898","768.296","3.631198"
,,,,,,"217.9","768.296","3.631229"
,,,,,,"217.902","768.296","3.63126"
,,,,,,"217.904","768.296","3.631302"
,,,,,,"217.906","768.296","3.631323"
,,,,,,"217.908","768.3277","3.631365"
,,,,,,"217.91","768.3277","3.631396"
,,,,,,"217.912","768.3277","3.631427"
,,,,,,"217.914","768.3277","3.631458"
,,,,,,"217.916","768.3277","3.63149"
,,,,,,"217.918","768.3277","3.631531"
,,,,,,"217.92","768.3754","3.631562"
,,,,,,"217.922","768.3754","3.631594"
,,,,,,"217.924","768.3754","3.631625"
,,,,,,"217.926","768.3754","3.631656"
,,,,,,"217.928","768.3754","3.631687"
,,,,,,"217.93","768.3754","3.631729"
,,,,,,"217.932","768.3754","3.63176"
,,,,,,"217.934","768.4072","3.631792"
,,,,,,"217.936","768.4072","3.631823"
,,,,,,"217.938","768.4072","3.631854"
,,,,,,"217.94","768.4072","3.631896"
,,,,,,"217.942","768.4072","3.631927"
,,,,,,"217.944","768.4072","3.631958"
,,,,,,"217.946","768.4072","3.631989"
,,,,,,"217.948","768.4548","3.632021"
,,,,,,"217.95","768.4548","3.632052"
,,,,,,"217.952","768.4548","3.632094"
,,,,,,"217.954","768.4548","3.632125"
,,,,,,"217.956","768.4548","3.632156"
,,,,,,"217.958","768.4548","3.632187"
,,,,,,"217.96","768.4867","3.632219"
,,,,,,"217.962","768.4867","3.63226"
,,,,,,"217.964","768.4867","3.632292"
,,,,,,"217.966","768.4867","3.632323"
,,,,,,"217.968","768.4867","3.632354"
,,,,,,"217.97","768.4867","3.632385"
,,,,,,"217.972","768.5344","3.632427"
,,,,,,"217.974","768.5344","3.632458"
,,,,,,"217.976","768.5344","3.632489"
,,,,,,"217.978","768.5344","3.632521"
,,,,,,"217.98","768.5344","3.632552"
,,,,,,"217.982","768.5344","3.632583"
,,,,,,"217.984","768.5662","3.632615"
,,,,,,"217.986","768.5662","3.632656"
,,,,,,"217.988","768.5662","3.632688"
,,,,,,"217.99","768.5662","3.632719"
,,,,,,"217.992","768.5662","3.63275"
